time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2020-06-18 19:10:00+00:00,0.0,1.55,0.06,2.28,14.79,2.21,0,1.61,1.61
2020-06-18 20:10:00+00:00,0.0,0.0,0.0,0.0,14.36,2.14,0,0.0,0.0
2020-06-18 21:10:00+00:00,0.0,0.0,0.0,0.0,14.07,2.14,0,0.0,0.0
2020-06-18 22:10:00+00:00,0.0,0.0,0.0,0.0,13.84,2.14,0,0.0,0.0
2020-06-18 23:10:00+00:00,0.0,0.0,0.0,0.0,13.4,2.21,0,0.0,0.0
2020-06-19 00:10:00+00:00,0.0,0.0,0.0,0.0,12.94,2.28,0,0.0,0.0
2020-06-19 01:10:00+00:00,0.0,0.0,0.0,0.0,12.75,2.21,0,0.0,0.0
2020-06-19 02:10:00+00:00,0.0,0.0,0.0,0.0,12.59,2.21,0,0.0,0.0
2020-06-19 03:10:00+00:00,0.0,0.0,0.0,0.0,12.14,2.28,0,0.0,0.0
2020-06-19 04:10:00+00:00,0.0,41.89,1.58,8.43,12.26,2.14,0,43.47,43.47
2020-06-19 05:10:00+00:00,1.41,102.15,4.36,17.08,13.58,1.79,0,106.51,107.92
2020-06-19 06:10:00+00:00,145.98,105.12,11.25,26.24,15.56,2.21,0,116.37,262.35
2020-06-19 07:10:00+00:00,254.89,178.01,14.82,35.56,16.51,2.9,0,192.82999999999998,447.71999999999997
2020-06-19 08:10:00+00:00,474.74,172.17,19.68,44.64,17.98,3.38,0,191.85,666.59
2020-06-19 09:10:00+00:00,514.68,245.95,21.73,52.84,19.09,3.93,0,267.68,782.3599999999999
2020-06-19 10:10:00+00:00,590.52,265.96,23.67,59.11,19.42,4.21,0,289.63,880.15
2020-06-19 11:10:00+00:00,402.19,364.76,21.67,61.9,19.96,4.41,0,386.43,788.62
2020-06-19 12:10:00+00:00,468.8,329.63,22.35,60.13,20.64,4.28,0,351.98,820.78
2020-06-19 13:10:00+00:00,514.46,262.63,22.03,54.51,20.71,4.07,0,284.65999999999997,799.12
2020-06-19 14:10:00+00:00,571.32,139.41,21.21,46.64,20.6,3.93,0,160.62,731.94
2020-06-19 15:10:00+00:00,242.72,211.89,15.03,37.71,20.61,4.0,0,226.92,469.64
2020-06-19 16:10:00+00:00,1.94,141.57,4.95,28.4,19.99,3.24,0,146.51999999999998,148.45999999999998
2020-06-19 17:10:00+00:00,0.22,81.77,2.84,19.17,19.53,3.31,0,84.61,84.83
2020-06-19 18:10:00+00:00,0.0,20.17,0.76,10.37,18.82,2.9,0,20.930000000000003,20.930000000000003
2020-06-19 19:10:00+00:00,0.0,4.65,0.18,2.33,18.2,2.41,0,4.83,4.83
2020-06-19 20:10:00+00:00,0.0,0.0,0.0,0.0,17.56,2.28,0,0.0,0.0
2020-06-19 21:10:00+00:00,0.0,0.0,0.0,0.0,16.9,2.21,0,0.0,0.0
2020-06-19 22:10:00+00:00,0.0,0.0,0.0,0.0,16.42,2.28,0,0.0,0.0
2020-06-19 23:10:00+00:00,0.0,0.0,0.0,0.0,15.96,2.34,0,0.0,0.0
2020-06-20 00:10:00+00:00,0.0,0.0,0.0,0.0,15.53,2.41,0,0.0,0.0
2020-06-20 01:10:00+00:00,0.0,0.0,0.0,0.0,15.15,2.55,0,0.0,0.0
2020-06-20 02:10:00+00:00,0.0,0.0,0.0,0.0,14.75,2.76,0,0.0,0.0
2020-06-20 03:10:00+00:00,0.0,0.0,0.0,0.0,14.6,2.83,0,0.0,0.0
2020-06-20 04:10:00+00:00,0.0,6.98,0.26,8.41,14.46,2.69,0,7.24,7.24
2020-06-20 05:10:00+00:00,0.73,97.51,3.81,17.06,14.94,2.83,0,101.32000000000001,102.05000000000001
2020-06-20 06:10:00+00:00,110.09,132.79,10.34,26.22,15.78,4.14,0,143.13,253.22
2020-06-20 07:10:00+00:00,273.46,164.62,15.05,35.54,16.5,3.93,0,179.67000000000002,453.13
2020-06-20 08:10:00+00:00,343.94,240.84,17.9,44.61,17.45,4.48,0,258.74,602.6800000000001
2020-06-20 09:10:00+00:00,470.24,264.49,21.09,52.82,18.1,4.9,0,285.58,755.8199999999999
2020-06-20 10:10:00+00:00,657.74,227.5,24.34,59.1,18.5,4.97,0,251.84,909.58
2020-06-20 11:10:00+00:00,533.26,312.79,23.34,61.91,19.1,5.03,0,336.13,869.39
2020-06-20 12:10:00+00:00,706.34,209.52,25.01,60.15,19.4,4.76,0,234.53,940.87
2020-06-20 13:10:00+00:00,450.92,290.53,21.18,54.55,19.76,4.55,0,311.71,762.63
2020-06-20 14:10:00+00:00,480.7,192.5,20.09,46.68,19.96,4.28,0,212.59,693.29
2020-06-20 15:10:00+00:00,225.66,219.33,14.7,37.75,19.55,3.66,0,234.03,459.69
2020-06-20 16:10:00+00:00,196.82,103.42,12.54,28.44,19.2,3.31,0,115.96000000000001,312.78
2020-06-20 17:10:00+00:00,35.5,73.32,7.76,19.21,18.73,3.03,0,81.08,116.58
2020-06-20 18:10:00+00:00,0.0,55.08,2.08,10.41,18.03,2.76,0,57.16,57.16
2020-06-20 19:10:00+00:00,0.0,7.76,0.29,2.36,17.48,2.28,0,8.049999999999999,8.049999999999999
2020-06-20 20:10:00+00:00,0.0,0.0,0.0,0.0,16.4,2.0,0,0.0,0.0
2020-06-20 21:10:00+00:00,0.0,0.0,0.0,0.0,15.19,1.93,0,0.0,0.0
2020-06-20 22:10:00+00:00,0.0,0.0,0.0,0.0,14.16,1.86,0,0.0,0.0
2020-06-20 23:10:00+00:00,0.0,0.0,0.0,0.0,13.09,1.93,0,0.0,0.0
2020-06-21 00:10:00+00:00,0.0,0.0,0.0,0.0,12.59,1.93,0,0.0,0.0
2020-06-21 01:10:00+00:00,0.0,0.0,0.0,0.0,12.75,1.93,0,0.0,0.0
2020-06-21 02:10:00+00:00,0.0,0.0,0.0,0.0,12.87,2.0,0,0.0,0.0
2020-06-21 03:10:00+00:00,0.0,0.0,0.0,0.0,13.03,2.07,0,0.0,0.0
2020-06-21 04:10:00+00:00,0.0,35.69,1.35,8.38,13.2,1.93,0,37.04,37.04
2020-06-21 05:10:00+00:00,8.61,48.22,7.09,17.03,13.54,1.66,0,55.31,63.92
2020-06-21 06:10:00+00:00,173.92,78.11,11.8,26.19,14.76,1.79,0,89.91,263.83
2020-06-21 07:10:00+00:00,355.03,110.9,16.26,35.51,15.75,2.55,0,127.16000000000001,482.19
2020-06-21 08:10:00+00:00,607.57,80.98,21.06,44.59,16.81,2.83,0,102.04,709.61
2020-06-21 09:10:00+00:00,729.34,114.55,23.96,52.8,18.13,2.97,0,138.51,867.85
2020-06-21 10:10:00+00:00,792.37,147.32,25.72,59.09,19.25,2.9,0,173.04,965.41
2020-06-21 11:10:00+00:00,834.5,148.77,26.57,61.91,20.3,2.97,0,175.34,1009.84
2020-06-21 12:10:00+00:00,794.5,157.33,25.92,60.17,20.96,3.03,0,183.25,977.75
2020-06-21 13:10:00+00:00,720.7,142.52,24.22,54.58,21.59,3.03,0,166.74,887.44
2020-06-21 14:10:00+00:00,654.41,81.26,22.0,46.72,21.73,2.83,0,103.26,757.67
2020-06-21 15:10:00+00:00,424.94,99.56,17.6,37.78,21.76,2.83,0,117.16,542.1
2020-06-21 16:10:00+00:00,217.2,87.65,12.92,28.48,21.57,2.76,0,100.57000000000001,317.77
2020-06-21 17:10:00+00:00,41.49,61.7,8.11,19.25,21.3,2.28,0,69.81,111.30000000000001
2020-06-21 18:10:00+00:00,0.0,43.44,1.64,10.44,20.48,1.52,0,45.08,45.08
2020-06-21 19:10:00+00:00,0.0,7.76,0.29,2.39,19.93,0.83,0,8.049999999999999,8.049999999999999
2020-06-21 20:10:00+00:00,0.0,0.0,0.0,0.0,19.5,0.83,0,0.0,0.0
2020-06-21 21:10:00+00:00,0.0,0.0,0.0,0.0,18.43,0.69,0,0.0,0.0
2020-06-21 22:10:00+00:00,0.0,0.0,0.0,0.0,17.59,0.48,0,0.0,0.0
2020-06-21 23:10:00+00:00,0.0,0.0,0.0,0.0,17.2,0.48,0,0.0,0.0
2020-06-22 00:10:00+00:00,0.0,0.0,0.0,0.0,16.28,0.97,0,0.0,0.0
2020-06-22 01:10:00+00:00,0.0,0.0,0.0,0.0,14.57,1.38,0,0.0,0.0
2020-06-22 02:10:00+00:00,0.0,0.0,0.0,0.0,13.56,1.72,0,0.0,0.0
2020-06-22 03:10:00+00:00,0.0,0.0,0.0,0.0,13.5,2.14,0,0.0,0.0
2020-06-22 04:10:00+00:00,0.0,34.91,1.32,8.35,13.92,2.48,0,36.23,36.23
2020-06-22 05:10:00+00:00,6.74,61.71,6.71,17.0,15.95,2.34,0,68.42,75.16
2020-06-22 06:10:00+00:00,5.71,146.49,5.33,26.15,17.24,2.76,0,151.82000000000002,157.53000000000003
2020-06-22 07:10:00+00:00,35.97,230.49,9.11,35.47,18.59,3.03,0,239.60000000000002,275.57000000000005
2020-06-22 08:10:00+00:00,0.95,185.97,6.41,44.55,19.4,3.38,0,192.38,193.32999999999998
2020-06-22 09:10:00+00:00,0.0,172.25,5.92,52.77,19.98,3.38,0,178.17,178.17
2020-06-22 10:10:00+00:00,52.39,351.23,13.24,59.07,19.83,3.52,0,364.47,416.86
2020-06-22 11:10:00+00:00,617.76,274.16,24.37,61.91,18.58,3.52,0,298.53000000000003,916.29
2020-06-22 12:10:00+00:00,751.56,184.27,25.51,60.18,18.58,3.31,0,209.78,961.3399999999999
2020-06-22 13:10:00+00:00,695.84,158.94,23.99,54.6,20.24,3.59,0,182.93,878.77
2020-06-22 14:10:00+00:00,549.27,152.21,20.91,46.75,21.17,3.79,0,173.12,722.39
2020-06-22 15:10:00+00:00,403.75,115.6,17.37,37.81,21.26,3.66,0,132.97,536.72
2020-06-22 16:10:00+00:00,187.67,112.32,12.39,28.51,21.19,3.45,0,124.71,312.38
2020-06-22 17:10:00+00:00,39.61,66.98,8.0,19.28,20.77,3.03,0,74.98,114.59
2020-06-22 18:10:00+00:00,0.0,46.55,1.76,10.47,19.99,2.34,0,48.309999999999995,48.309999999999995
2020-06-22 19:10:00+00:00,0.0,6.98,0.26,2.42,18.76,1.93,0,7.24,7.24
2020-06-22 20:10:00+00:00,0.0,0.0,0.0,0.0,17.11,1.93,0,0.0,0.0
2020-06-22 21:10:00+00:00,0.0,0.0,0.0,0.0,15.24,1.86,0,0.0,0.0
2020-06-22 22:10:00+00:00,0.0,0.0,0.0,0.0,13.91,1.72,0,0.0,0.0
2020-06-22 23:10:00+00:00,0.0,0.0,0.0,0.0,12.9,1.72,0,0.0,0.0
2020-06-23 00:10:00+00:00,0.0,0.0,0.0,0.0,12.11,1.66,0,0.0,0.0
2020-06-23 01:10:00+00:00,0.0,0.0,0.0,0.0,11.54,1.66,0,0.0,0.0
2020-06-23 02:10:00+00:00,0.0,0.0,0.0,0.0,11.25,1.52,0,0.0,0.0
2020-06-23 03:10:00+00:00,0.0,0.0,0.0,0.0,10.88,1.52,0,0.0,0.0
2020-06-23 04:10:00+00:00,0.0,40.34,1.52,8.32,11.14,1.24,0,41.86000000000001,41.86000000000001
2020-06-23 05:10:00+00:00,6.89,55.37,6.82,16.96,13.36,0.69,0,62.19,69.08
2020-06-23 06:10:00+00:00,157.85,91.78,11.48,26.11,16.33,0.55,0,103.26,261.11
2020-06-23 07:10:00+00:00,368.46,99.75,16.4,35.44,18.12,0.62,0,116.15,484.61
2020-06-23 08:10:00+00:00,517.76,142.18,20.12,44.52,19.5,1.03,0,162.3,680.06
2020-06-23 09:10:00+00:00,531.71,233.58,21.85,52.74,20.54,1.72,0,255.43,787.1400000000001
2020-06-23 10:10:00+00:00,721.78,191.7,25.04,59.05,21.24,2.0,0,216.73999999999998,938.52
2020-06-23 11:10:00+00:00,790.18,177.08,26.16,61.89,21.73,2.07,0,203.24,993.42
2020-06-23 12:10:00+00:00,781.82,165.71,25.8,60.19,22.36,2.28,0,191.51000000000002,973.33
2020-06-23 13:10:00+00:00,658.54,182.2,23.61,54.62,22.76,2.62,0,205.81,864.3499999999999
2020-06-23 14:10:00+00:00,614.93,110.58,21.64,46.77,22.94,2.83,0,132.22,747.15
2020-06-23 15:10:00+00:00,435.88,93.96,17.78,37.84,22.92,2.9,0,111.74,547.62
2020-06-23 16:10:00+00:00,211.42,93.88,12.83,28.54,22.64,2.97,0,106.71,318.13
2020-06-23 17:10:00+00:00,41.84,63.48,8.11,19.31,22.08,2.69,0,71.59,113.43
2020-06-23 18:10:00+00:00,0.0,45.77,1.73,10.5,21.06,1.93,0,47.5,47.5
2020-06-23 19:10:00+00:00,0.0,3.88,0.15,2.44,19.45,1.86,0,4.03,4.03
2020-06-23 20:10:00+00:00,0.0,0.0,0.0,0.0,17.3,1.86,0,0.0,0.0
2020-06-23 21:10:00+00:00,0.0,0.0,0.0,0.0,15.84,1.66,0,0.0,0.0
2020-06-23 22:10:00+00:00,0.0,0.0,0.0,0.0,15.06,1.59,0,0.0,0.0
2020-06-23 23:10:00+00:00,0.0,0.0,0.0,0.0,14.14,1.66,0,0.0,0.0
2020-06-24 00:10:00+00:00,0.0,0.0,0.0,0.0,13.23,1.72,0,0.0,0.0
2020-06-24 01:10:00+00:00,0.0,0.0,0.0,0.0,12.48,1.72,0,0.0,0.0
2020-06-24 02:10:00+00:00,0.0,0.0,0.0,0.0,12.09,1.66,0,0.0,0.0
2020-06-24 03:10:00+00:00,0.0,0.0,0.0,0.0,11.68,1.59,0,0.0,0.0
2020-06-24 04:10:00+00:00,0.0,38.01,1.44,8.27,11.56,1.52,0,39.449999999999996,39.449999999999996
2020-06-24 05:10:00+00:00,7.6,43.12,7.15,16.92,13.38,0.97,0,50.269999999999996,57.87
2020-06-24 06:10:00+00:00,172.38,77.14,11.75,26.07,16.54,1.31,0,88.89,261.27
2020-06-24 07:10:00+00:00,366.67,100.65,16.37,35.39,17.86,1.38,0,117.02000000000001,483.69000000000005
2020-06-24 08:10:00+00:00,546.27,122.61,20.41,44.47,19.25,1.86,0,143.02,689.29
2020-06-24 09:10:00+00:00,689.11,140.26,23.55,52.7,20.24,2.34,0,163.81,852.9200000000001
2020-06-24 10:10:00+00:00,749.69,173.27,25.28,59.02,21.13,2.41,0,198.55,948.24
2020-06-24 11:10:00+00:00,716.63,220.95,25.42,61.88,22.02,3.17,0,246.37,963.0
2020-06-24 12:10:00+00:00,751.93,184.33,25.51,60.19,22.51,3.59,0,209.84,961.77
2020-06-24 13:10:00+00:00,683.82,167.14,23.87,54.63,22.71,3.66,0,191.01,874.83
2020-06-24 14:10:00+00:00,499.06,184.21,20.36,46.79,22.49,3.52,0,204.57,703.63
2020-06-24 15:10:00+00:00,368.31,140.92,16.93,37.86,22.32,3.52,0,157.85,526.16
2020-06-24 16:10:00+00:00,0.65,121.95,4.22,28.56,22.07,3.45,0,126.17,126.82000000000001
2020-06-24 17:10:00+00:00,0.0,38.37,1.32,19.33,21.63,2.83,0,39.69,39.69
2020-06-24 18:10:00+00:00,0.0,53.53,2.02,10.51,20.93,2.55,0,55.550000000000004,55.550000000000004
2020-06-24 19:10:00+00:00,0.0,7.76,0.29,2.45,19.63,2.62,0,8.049999999999999,8.049999999999999
2020-06-24 20:10:00+00:00,0.0,0.0,0.0,0.0,18.23,2.14,0,0.0,0.0
2020-06-24 21:10:00+00:00,0.0,0.0,0.0,0.0,17.0,2.07,0,0.0,0.0
2020-06-24 22:10:00+00:00,0.0,0.0,0.0,0.0,15.91,1.93,0,0.0,0.0
2020-06-24 23:10:00+00:00,0.0,0.0,0.0,0.0,15.14,1.45,0,0.0,0.0
2020-06-25 00:10:00+00:00,0.0,0.0,0.0,0.0,15.11,1.17,0,0.0,0.0
2020-06-25 01:10:00+00:00,0.0,0.0,0.0,0.0,13.73,1.45,0,0.0,0.0
2020-06-25 02:10:00+00:00,0.0,0.0,0.0,0.0,12.83,1.52,0,0.0,0.0
2020-06-25 03:10:00+00:00,0.0,0.0,0.0,0.0,12.27,1.59,0,0.0,0.0
2020-06-25 04:10:00+00:00,0.0,9.31,0.35,8.23,12.57,1.59,0,9.66,9.66
2020-06-25 05:10:00+00:00,2.57,92.44,5.36,16.87,15.4,1.38,0,97.8,100.36999999999999
2020-06-25 06:10:00+00:00,0.0,104.89,3.6,26.02,17.73,2.0,0,108.49,108.49
2020-06-25 07:10:00+00:00,0.82,153.54,5.3,35.34,18.44,3.1,0,158.84,159.66
2020-06-25 08:10:00+00:00,0.0,68.22,2.34,44.43,19.06,4.21,0,70.56,70.56
2020-06-25 09:10:00+00:00,0.0,168.84,5.8,52.65,19.36,4.14,0,174.64000000000001,174.64000000000001
2020-06-25 10:10:00+00:00,0.0,111.71,3.84,58.98,20.12,4.0,0,115.55,115.55
2020-06-25 11:10:00+00:00,421.87,358.08,21.94,61.85,21.07,4.0,0,380.02,801.89
2020-06-25 12:10:00+00:00,281.95,384.21,19.51,60.18,22.34,3.86,0,403.71999999999997,685.67
2020-06-25 13:10:00+00:00,581.96,228.39,22.82,54.63,23.08,3.72,0,251.20999999999998,833.1700000000001
2020-06-25 14:10:00+00:00,375.29,251.62,18.8,46.8,23.51,3.72,0,270.42,645.71
2020-06-25 15:10:00+00:00,416.08,110.13,17.57,37.88,23.57,3.66,0,127.69999999999999,543.78
2020-06-25 16:10:00+00:00,245.56,67.84,13.44,28.57,23.54,3.52,0,81.28,326.84000000000003
2020-06-25 17:10:00+00:00,42.18,65.26,8.11,19.34,23.15,3.31,0,73.37,115.55000000000001
2020-06-25 18:10:00+00:00,0.0,45.77,1.73,10.53,22.4,2.55,0,47.5,47.5
2020-06-25 19:10:00+00:00,0.0,8.53,0.32,2.46,20.79,2.21,0,8.85,8.85
2020-06-25 20:10:00+00:00,0.0,0.0,0.0,0.0,19.08,2.34,0,0.0,0.0
2020-06-25 21:10:00+00:00,0.0,0.0,0.0,0.0,17.82,2.48,0,0.0,0.0
2020-06-25 22:10:00+00:00,0.0,0.0,0.0,0.0,16.8,2.41,0,0.0,0.0
2020-06-25 23:10:00+00:00,0.0,0.0,0.0,0.0,15.73,2.21,0,0.0,0.0
2020-06-26 00:10:00+00:00,0.0,0.0,0.0,0.0,14.74,2.07,0,0.0,0.0
2020-06-26 01:10:00+00:00,0.0,0.0,0.0,0.0,13.99,2.07,0,0.0,0.0
2020-06-26 02:10:00+00:00,0.0,0.0,0.0,0.0,13.35,1.93,0,0.0,0.0
2020-06-26 03:10:00+00:00,0.0,0.0,0.0,0.0,12.93,1.86,0,0.0,0.0
2020-06-26 04:10:00+00:00,0.0,40.34,1.52,8.18,12.98,1.66,0,41.86000000000001,41.86000000000001
2020-06-26 05:10:00+00:00,5.25,58.38,6.62,16.82,15.03,1.17,0,65.0,70.25
2020-06-26 06:10:00+00:00,159.97,86.58,11.45,25.97,18.42,1.52,0,98.03,258.0
2020-06-26 07:10:00+00:00,342.84,114.49,15.96,35.29,20.21,1.52,0,130.45,473.28999999999996
2020-06-26 08:10:00+00:00,531.15,129.45,20.15,44.37,21.76,2.07,0,149.6,680.75
2020-06-26 09:10:00+00:00,670.9,149.41,23.29,52.6,22.88,2.69,0,172.7,843.5999999999999
2020-06-26 10:10:00+00:00,715.9,191.62,24.87,58.93,23.8,3.03,0,216.49,932.39
2020-06-26 11:10:00+00:00,711.73,220.85,25.28,61.82,24.6,3.24,0,246.13,957.86
2020-06-26 12:10:00+00:00,386.53,355.36,21.09,60.16,25.24,3.17,0,376.45,762.98
2020-06-26 13:10:00+00:00,629.28,198.15,23.23,54.63,25.64,3.03,0,221.38,850.66
2020-06-26 14:10:00+00:00,506.67,178.55,20.39,46.81,25.54,2.48,0,198.94,705.61
2020-06-26 15:10:00+00:00,441.59,89.41,17.78,37.89,25.57,2.28,0,107.19,548.78
2020-06-26 16:10:00+00:00,210.76,95.04,12.77,28.58,25.58,2.07,0,107.81,318.57
2020-06-26 17:10:00+00:00,43.29,63.0,8.11,19.35,25.01,1.72,0,71.11,114.4
2020-06-26 18:10:00+00:00,0.0,48.87,1.85,10.53,23.83,1.31,0,50.72,50.72
2020-06-26 19:10:00+00:00,0.0,7.76,0.29,2.46,22.84,1.52,0,8.049999999999999,8.049999999999999
2020-06-26 20:10:00+00:00,0.0,0.0,0.0,0.0,21.43,1.79,0,0.0,0.0
2020-06-26 21:10:00+00:00,0.0,0.0,0.0,0.0,19.95,1.72,0,0.0,0.0
2020-06-26 22:10:00+00:00,0.0,0.0,0.0,0.0,19.58,1.45,0,0.0,0.0
2020-06-26 23:10:00+00:00,0.0,0.0,0.0,0.0,20.87,1.03,0,0.0,0.0
2020-06-27 00:10:00+00:00,0.0,0.0,0.0,0.0,20.35,0.97,0,0.0,0.0
2020-06-27 01:10:00+00:00,0.0,0.0,0.0,0.0,19.46,0.9,0,0.0,0.0
2020-06-27 02:10:00+00:00,0.0,0.0,0.0,0.0,18.68,0.9,0,0.0,0.0
2020-06-27 03:10:00+00:00,0.0,0.0,0.0,0.0,16.71,1.24,0,0.0,0.0
2020-06-27 04:10:00+00:00,0.0,39.56,1.49,8.12,15.78,1.45,0,41.050000000000004,41.050000000000004
2020-06-27 05:10:00+00:00,1.27,96.52,4.57,16.76,17.35,1.17,0,101.09,102.36
2020-06-27 06:10:00+00:00,0.0,65.66,2.26,25.91,20.22,1.45,0,67.92,67.92
2020-06-27 07:10:00+00:00,368.97,88.71,16.08,35.23,21.35,2.76,0,104.78999999999999,473.76
2020-06-27 08:10:00+00:00,432.28,181.77,18.72,44.32,22.24,2.83,0,200.49,632.77
2020-06-27 09:10:00+00:00,591.9,186.92,22.14,52.55,23.43,2.48,0,209.06,800.96
2020-06-27 10:10:00+00:00,577.05,257.05,23.05,58.88,24.78,2.69,0,280.1,857.15
2020-06-27 11:10:00+00:00,17.37,311.8,11.1,61.78,25.83,2.55,0,322.90000000000003,340.27000000000004
2020-06-27 12:10:00+00:00,591.46,261.16,23.43,60.14,25.19,4.0,0,284.59000000000003,876.0500000000001
2020-06-27 13:10:00+00:00,367.61,315.19,19.74,54.63,23.09,3.79,0,334.93,702.54
2020-06-27 14:10:00+00:00,482.66,183.88,19.83,46.81,23.84,3.59,0,203.70999999999998,686.37
2020-06-27 15:10:00+00:00,341.13,150.19,16.26,37.89,21.95,4.14,0,166.45,507.58
2020-06-27 16:10:00+00:00,198.79,100.64,12.39,28.59,21.21,2.76,0,113.03,311.82
2020-06-27 17:10:00+00:00,42.27,63.07,7.91,19.35,21.53,2.41,0,70.98,113.25
2020-06-27 18:10:00+00:00,0.0,46.55,1.76,10.53,21.82,2.9,0,48.309999999999995,48.309999999999995
2020-06-27 19:10:00+00:00,0.0,9.31,0.35,2.46,22.81,2.76,0,9.66,9.66
2020-06-27 20:10:00+00:00,0.0,0.0,0.0,0.0,21.67,2.34,0,0.0,0.0
2020-06-27 21:10:00+00:00,0.0,0.0,0.0,0.0,20.43,2.14,0,0.0,0.0
2020-06-27 22:10:00+00:00,0.0,0.0,0.0,0.0,19.42,2.14,0,0.0,0.0
2020-06-27 23:10:00+00:00,0.0,0.0,0.0,0.0,18.43,2.21,0,0.0,0.0
2020-06-28 00:10:00+00:00,0.0,0.0,0.0,0.0,17.71,2.28,0,0.0,0.0
2020-06-28 01:10:00+00:00,0.0,0.0,0.0,0.0,17.41,2.55,0,0.0,0.0
2020-06-28 02:10:00+00:00,0.0,0.0,0.0,0.0,17.14,2.41,0,0.0,0.0
2020-06-28 03:10:00+00:00,0.0,0.0,0.0,0.0,16.65,1.93,0,0.0,0.0
2020-06-28 04:10:00+00:00,0.0,6.98,0.26,8.06,16.49,1.79,0,7.24,7.24
2020-06-28 05:10:00+00:00,0.0,17.05,0.59,16.7,18.01,1.72,0,17.64,17.64
2020-06-28 06:10:00+00:00,0.57,114.25,3.95,25.85,19.89,2.62,0,118.2,118.77
2020-06-28 07:10:00+00:00,79.19,234.64,10.69,35.17,21.7,3.59,0,245.32999999999998,324.52
2020-06-28 08:10:00+00:00,0.0,155.2,5.33,44.25,20.55,4.55,0,160.53,160.53
2020-06-28 09:10:00+00:00,0.0,148.38,5.1,52.49,20.76,4.0,0,153.48,153.48
2020-06-28 10:10:00+00:00,0.0,147.52,5.07,58.83,21.9,4.28,0,152.59,152.59
2020-06-28 11:10:00+00:00,182.48,395.37,17.54,61.74,23.07,4.83,0,412.91,595.39
2020-06-28 12:10:00+00:00,0.0,168.84,5.8,60.11,23.59,4.83,0,174.64000000000001,174.64000000000001
2020-06-28 13:10:00+00:00,100.34,353.03,14.44,54.61,23.54,4.76,0,367.46999999999997,467.80999999999995
2020-06-28 14:10:00+00:00,63.7,302.24,12.01,46.8,22.51,4.48,0,314.25,377.95
2020-06-28 15:10:00+00:00,12.97,215.11,7.79,37.89,21.38,4.21,0,222.9,235.87
2020-06-28 16:10:00+00:00,0.0,66.51,2.28,28.59,20.47,3.72,0,68.79,68.79
2020-06-28 17:10:00+00:00,0.0,25.58,0.88,19.35,19.9,3.17,0,26.459999999999997,26.459999999999997
2020-06-28 18:10:00+00:00,0.0,20.17,0.76,10.53,19.31,2.62,0,20.930000000000003,20.930000000000003
2020-06-28 19:10:00+00:00,0.0,2.33,0.09,2.45,17.91,2.41,0,2.42,2.42
2020-06-28 20:10:00+00:00,0.0,0.0,0.0,0.0,17.36,2.28,0,0.0,0.0
2020-06-28 21:10:00+00:00,0.0,0.0,0.0,0.0,16.92,2.34,0,0.0,0.0
2020-06-28 22:10:00+00:00,0.0,0.0,0.0,0.0,16.46,2.21,0,0.0,0.0
2020-06-28 23:10:00+00:00,0.0,0.0,0.0,0.0,16.11,1.79,0,0.0,0.0
2020-06-29 00:10:00+00:00,0.0,0.0,0.0,0.0,15.49,1.59,0,0.0,0.0
2020-06-29 01:10:00+00:00,0.0,0.0,0.0,0.0,14.67,1.59,0,0.0,0.0
2020-06-29 02:10:00+00:00,0.0,0.0,0.0,0.0,14.29,1.66,0,0.0,0.0
2020-06-29 03:10:00+00:00,0.0,0.0,0.0,0.0,13.69,1.79,0,0.0,0.0
2020-06-29 04:10:00+00:00,0.0,41.12,1.55,7.99,13.16,1.72,0,42.669999999999995,42.669999999999995
2020-06-29 05:10:00+00:00,2.12,87.26,5.51,16.63,14.78,1.66,0,92.77000000000001,94.89000000000001
2020-06-29 06:10:00+00:00,25.45,166.92,7.09,25.78,15.67,2.14,0,174.01,199.45999999999998
2020-06-29 07:10:00+00:00,0.0,112.56,3.87,35.1,16.54,1.93,0,116.43,116.43
2020-06-29 08:10:00+00:00,54.32,287.04,11.31,44.19,17.42,2.14,0,298.35,352.67
2020-06-29 09:10:00+00:00,76.26,337.31,13.39,52.42,18.28,2.69,0,350.7,426.96
2020-06-29 10:10:00+00:00,680.65,215.04,24.54,58.77,19.32,3.38,0,239.57999999999998,920.23
2020-06-29 11:10:00+00:00,0.0,181.63,6.24,61.69,20.09,3.72,0,187.87,187.87
2020-06-29 12:10:00+00:00,740.16,192.87,25.36,60.08,20.5,3.72,0,218.23000000000002,958.39
2020-06-29 13:10:00+00:00,740.69,133.66,24.43,54.59,20.71,3.72,0,158.09,898.7800000000001
2020-06-29 14:10:00+00:00,574.97,139.92,21.21,46.79,21.12,4.0,0,161.13,736.1
2020-06-29 15:10:00+00:00,333.5,165.26,16.43,37.88,20.75,4.28,0,181.69,515.19
2020-06-29 16:10:00+00:00,91.0,178.03,10.13,28.58,20.36,4.28,0,188.16,279.15999999999997
2020-06-29 17:10:00+00:00,42.82,67.42,8.05,19.34,19.72,3.93,0,75.47,118.28999999999999
2020-06-29 18:10:00+00:00,0.0,41.12,1.55,10.52,18.92,3.45,0,42.669999999999995,42.669999999999995
2020-06-29 19:10:00+00:00,0.0,9.31,0.35,2.43,18.63,2.07,0,9.66,9.66
